NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Ano (Código),Ano,Variável (Código),Variável
6,Município,45,Pessoas,11224,1503408,Inhangapi - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,60433,1503457,Ipixuna do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,31664,1503507,Irituia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,98485,1503606,Itaituba - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,51806,1503705,Itupiranga - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,8852,1503754,Jacareacanga - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,56781,1503804,Jacundá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,55179,1503903,Juruti - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,27760,1504000,Limoeiro do Ajuru - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29112,1504059,Mãe do Rio - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,8298,1504109,Magalhães Barata - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,266932,1504208,Marabá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,28668,1504307,Maracanã - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,27471,1504406,Marapanim - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,125435,1504422,Marituba - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,30315,1504455,Medicilândia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,26652,1504505,Melgaço - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29846,1504604,Mocajuba - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,78629,1504703,Moju - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,15548,1504752,Mojuí dos Campos - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,56391,1504802,Monte Alegre - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,38616,1504901,Muaná - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,20727,1504950,Nova Esperança do Piriá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,16032,1504976,Nova Ipixuna - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,14791,1505007,Nova Timboteua - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,25102,1505031,Novo Progresso - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,72347,1505064,Novo Repartimento - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,50596,1505106,Óbidos - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,31257,1505205,Oeiras do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,70071,1505304,Oriximiná - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,17237,1505403,Ourém - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,31359,1505437,Ourilândia do Norte - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,45596,1505486,Pacajá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7404,1505494,Palestina do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,108547,1505502,Paragominas - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,196259,1505536,Parauapebas - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,5436,1505551,Pau D'Arco - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7867,1505601,Peixe-Boi - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,12653,1505635,Piçarra - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29336,1505650,Placas - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29700,1505700,Ponta de Pedras - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,59322,1505809,Portel - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,39246,1505908,Porto de Moz - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29132,1506005,Prainha - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,10510,1506104,Primavera - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,13142,1506112,Quatipuru - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,81647,1506138,Redenção - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,17721,1506161,Rio Maria - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,50460,1506187,Rondon do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,47971,1506195,Rurópolis - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,39328,1506203,Salinópolis - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,22740,1506302,Salvaterra - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,20077,1506351,Santa Bárbara do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,9635,1506401,Santa Cruz do Arari - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,67686,1506500,Santa Izabel do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,19348,1506559,Santa Luzia do Pará - PA,2016,2016,9324,População residente estimada
